Time,Open,High,Low,Close
2024.01.03.06:50,6.82933,6.83093,6.82932,6.82969
2024.01.03.06:55,6.82972,6.83112,6.82937,6.83
2024.01.03.07:00,6.8301,6.83026,6.82813,6.82921
2024.01.03.07:05,6.82917,6.83129,6.82873,6.82873
2024.01.03.07:10,6.82867,6.82926,6.82579,6.82579
2024.01.03.07:15,6.82586,6.82622,6.82292,6.82356
2024.01.03.07:20,6.82354,6.8248,6.82179,6.8248
2024.01.03.07:25,6.82491,6.82565,6.8236,6.82555
2024.01.03.07:30,6.82558,6.8264,6.82407,6.82612
2024.01.03.07:35,6.82605,6.83003,6.82559,6.82986
2024.01.03.07:40,6.82989,6.83014,6.82796,6.82918
2024.01.03.07:45,6.82918,6.83002,6.82779,6.82964
2024.01.03.07:50,6.82966,6.82988,6.82642,6.8278
2024.01.03.07:55,6.82775,6.83273,6.82775,6.83139
2024.01.03.08:00,6.8316,6.8319,6.82902,6.83052
2024.01.03.08:05,6.83051,6.83121,6.82937,6.83002
2024.01.03.08:10,6.8301,6.83111,6.82874,6.8308
2024.01.03.08:15,6.83074,6.8326,6.83,6.83112
2024.01.03.08:20,6.83111,6.83571,6.83001,6.83322
2024.01.03.08:25,6.83313,6.83317,6.82812,6.82891
2024.01.03.08:30,6.82893,6.82977,6.82407,6.82486
2024.01.03.08:35,6.82484,6.82647,6.8235,6.82413
2024.01.03.08:40,6.82433,6.82889,6.82307,6.82862
2024.01.03.08:45,6.8287,6.83015,6.82741,6.8298
2024.01.03.08:50,6.82969,6.83013,6.82763,6.82963
2024.01.03.08:55,6.82953,6.83233,6.82817,6.82857
2024.01.03.09:00,6.82844,6.83077,6.82684,6.83025
2024.01.03.09:05,6.83023,6.83332,6.83018,6.8309
2024.01.03.09:10,6.83096,6.83367,6.83096,6.83264
2024.01.03.09:15,6.8326,6.83366,6.83127,6.83155
2024.01.03.09:20,6.83161,6.83512,6.83115,6.83341
2024.01.03.09:25,6.8334,6.83343,6.82957,6.83232
2024.01.03.09:30,6.83244,6.8338,6.83036,6.83153
2024.01.03.09:35,6.83135,6.83556,6.8307,6.83246
2024.01.03.09:40,6.83247,6.83277,6.83007,6.83055
2024.01.03.09:45,6.83053,6.83191,6.82738,6.82738
2024.01.03.09:50,6.82746,6.83281,6.82489,6.83062
2024.01.03.09:55,6.83072,6.83225,6.82894,6.82965
2024.01.03.10:00,6.83012,6.83338,6.81728,6.81995
2024.01.03.10:05,6.81977,6.82696,6.81887,6.82689
2024.01.03.10:10,6.82682,6.83173,6.82553,6.83138
2024.01.03.10:15,6.83121,6.83451,6.82925,6.83025
2024.01.03.10:20,6.83019,6.83502,6.8301,6.83243
2024.01.03.10:25,6.83239,6.83239,6.82642,6.83168
2024.01.03.10:30,6.83191,6.83596,6.82971,6.83449
2024.01.03.10:35,6.83442,6.83796,6.83193,6.83667
2024.01.03.10:40,6.83694,6.83846,6.83573,6.83609
2024.01.03.10:45,6.83641,6.84203,6.83641,6.841
2024.01.03.10:50,6.84109,6.84214,6.83878,6.84168
2024.01.03.10:55,6.84184,6.84261,6.83754,6.83848
2024.01.03.11:00,6.83842,6.83962,6.83494,6.83601
2024.01.03.11:05,6.83614,6.83824,6.83553,6.83696
2024.01.03.11:10,6.83693,6.83835,6.83491,6.83528
2024.01.03.11:15,6.83513,6.83513,6.83128,6.83167
2024.01.03.11:20,6.83163,6.8332,6.83035,6.83275
2024.01.03.11:25,6.83282,6.83374,6.83113,6.83369
2024.01.03.11:30,6.83362,6.83395,6.83226,6.83302
2024.01.03.11:35,6.83271,6.83418,6.83197,6.83407
2024.01.03.11:40,6.83398,6.83508,6.83259,6.83476
2024.01.03.11:45,6.83468,6.83587,6.83323,6.83584
2024.01.03.11:50,6.83582,6.8375,6.83518,6.83645
2024.01.03.11:55,6.83646,6.83761,6.83631,6.83662
2024.01.03.12:00,6.83665,6.83836,6.83572,6.83745
2024.01.03.12:05,6.83743,6.83902,6.83662,6.83876
2024.01.03.12:10,6.83876,6.8398,6.83767,6.83962
2024.01.03.12:15,6.83971,6.83971,6.8383,6.83854
2024.01.03.12:20,6.83847,6.83954,6.83774,6.838
2024.01.03.12:25,6.83793,6.83871,6.83619,6.83646
2024.01.03.12:30,6.83651,6.83823,6.83575,6.83806
2024.01.03.12:35,6.83799,6.83808,6.83637,6.83694
2024.01.03.12:40,6.83679,6.83826,6.83572,6.8367
2024.01.03.12:45,6.83641,6.83913,6.8362,6.83791
2024.01.03.12:50,6.83798,6.83885,6.83752,6.83813
2024.01.03.12:55,6.83811,6.84,6.83793,6.83808
2024.01.03.13:00,6.83819,6.83819,6.8338,6.83428
2024.01.03.13:05,6.83444,6.83485,6.83311,6.83312
2024.01.03.13:10,6.83303,6.83498,6.83267,6.83443
2024.01.03.13:15,6.83448,6.8352,6.83387,6.8352
2024.01.03.13:20,6.83515,6.83567,6.83418,6.83486
2024.01.03.13:25,6.83483,6.83552,6.83351,6.83552
2024.01.03.13:30,6.83567,6.83978,6.83567,6.83923
2024.01.03.13:35,6.83929,6.84036,6.83889,6.83928
2024.01.03.13:40,6.83923,6.84049,6.83882,6.8396
2024.01.03.13:45,6.83952,6.84019,6.83787,6.83863
2024.01.03.13:50,6.83854,6.83941,6.83745,6.83842
2024.01.03.13:55,6.83847,6.83987,6.83788,6.83812
2024.01.03.14:00,6.83812,6.84308,6.83404,6.84089
2024.01.03.14:05,6.84091,6.84637,6.83865,6.84146
2024.01.03.14:10,6.84153,6.84656,6.84055,6.84478
2024.01.03.14:15,6.8447,6.84471,6.83732,6.8381
2024.01.03.14:20,6.83811,6.83971,6.83585,6.83593
2024.01.03.14:25,6.83604,6.83611,6.82739,6.8282
2024.01.03.14:30,6.82794,6.83013,6.82613,6.82966
2024.01.03.14:35,6.8297,6.83281,6.82844,6.82945
2024.01.03.14:40,6.82958,6.83319,6.82701,6.82815
2024.01.03.14:45,6.82807,6.82989,6.82654,6.82989
2024.01.03.14:50,6.82992,6.83198,6.82937,6.82959
2024.01.03.14:55,6.82959,6.83272,6.82951,6.83122
2024.01.03.15:00,6.83113,6.83213,6.82953,6.82965
2024.01.03.15:05,6.82954,6.83046,6.82845,6.82948
2024.01.03.15:10,6.82937,6.83003,6.82805,6.8284
2024.01.03.15:15,6.82843,6.83022,6.82694,6.82868
2024.01.03.15:20,6.82868,6.83129,6.82852,6.83076
2024.01.03.15:25,6.83074,6.83211,6.83003,6.83036
2024.01.03.15:30,6.83037,6.83053,6.82844,6.82905
2024.01.03.15:35,6.82898,6.83081,6.82848,6.82848
2024.01.03.15:40,6.82842,6.82984,6.82841,6.82924
2024.01.03.15:45,6.82928,6.82976,6.82736,6.82813
2024.01.03.15:50,6.82804,6.83046,6.82804,6.83007
2024.01.03.15:55,6.82999,6.82999,6.82811,6.82842
2024.01.03.16:00,6.82849,6.82905,6.82694,6.82806
2024.01.03.16:05,6.82793,6.8289,6.8278,6.82848
2024.01.03.16:10,6.82841,6.82877,6.82734,6.82734
2024.01.03.16:15,6.82742,6.82828,6.82742,6.82807
2024.01.03.16:20,6.828,6.82832,6.82738,6.82738
2024.01.03.16:25,6.82743,6.82766,6.82637,6.82661
2024.01.03.16:30,6.82652,6.82855,6.8263,6.82824
2024.01.03.16:35,6.82828,6.82868,6.82713,6.82809
2024.01.03.16:40,6.82796,6.82919,6.82792,6.82864
2024.01.03.16:45,6.82857,6.82939,6.82726,6.82854
2024.01.03.16:50,6.82842,6.82947,6.82842,6.82919
2024.01.03.16:55,6.82912,6.82912,6.82716,6.82821
2024.01.03.17:00,6.82813,6.82835,6.82804,6.82804
2024.01.03.17:05,6.82523,6.8289,6.82503,6.8289
2024.01.03.17:10,6.8289,6.82918,6.82873,6.82875
2024.01.03.17:15,6.82875,6.82875,6.82641,6.82673
2024.01.03.17:20,6.82683,6.82936,6.82625,6.82829
2024.01.03.17:25,6.82829,6.82862,6.82682,6.82862
2024.01.03.17:30,6.82859,6.82872,6.82783,6.82872
2024.01.03.17:35,6.82871,6.82872,6.82756,6.82782
2024.01.03.17:40,6.82785,6.82873,6.82772,6.82873
2024.01.03.17:45,6.82878,6.82884,6.8275,6.82751
2024.01.03.17:50,6.82749,6.82884,6.82706,6.82725
2024.01.03.17:55,6.82725,6.82883,6.82695,6.82879
2024.01.03.18:00,6.82723,6.82723,6.82539,6.82656
2024.01.03.18:05,6.82652,6.82675,6.82574,6.82613
2024.01.03.18:10,6.82606,6.82698,6.82606,6.82654
2024.01.03.18:15,6.82648,6.82811,6.82648,6.82787
2024.01.03.18:20,6.82786,6.82837,6.82755,6.82795
2024.01.03.18:25,6.82797,6.82818,6.82658,6.82677
2024.01.03.18:30,6.82684,6.82735,6.82611,6.82645
2024.01.03.18:35,6.82647,6.82698,6.82619,6.82692
2024.01.03.18:40,6.82692,6.82704,6.82634,6.82682
2024.01.03.18:45,6.82683,6.82694,6.82637,6.82637
2024.01.03.18:50,6.82631,6.82639,6.82497,6.82497
2024.01.03.18:55,6.82496,6.82629,6.82496,6.82604
2024.01.03.19:00,6.82604,6.82638,6.82581,6.82615
2024.01.03.19:05,6.82627,6.8275,6.82592,6.8275
2024.01.03.19:10,6.82751,6.82893,6.82687,6.82709
2024.01.03.19:15,6.82705,6.82705,6.82588,6.82595
2024.01.03.19:20,6.82595,6.82662,6.82541,6.82657
2024.01.03.19:25,6.8265,6.82665,6.82607,6.82629
2024.01.03.19:30,6.82628,6.82666,6.82607,6.82638
2024.01.03.19:35,6.82639,6.82881,6.82639,6.8282
2024.01.03.19:40,6.82825,6.8292,6.82809,6.82893
2024.01.03.19:45,6.82888,6.82921,6.82762,6.82816
2024.01.03.19:50,6.82817,6.82998,6.82817,6.82989
2024.01.03.19:55,6.82984,6.82985,6.82778,6.82804
2024.01.03.20:00,6.82813,6.82848,6.82767,6.82821
2024.01.03.20:05,6.82824,6.82831,6.82716,6.82818
2024.01.03.20:10,6.82818,6.82969,6.82798,6.82947
2024.01.03.20:15,6.82955,6.82956,6.82788,6.82888
2024.01.03.20:20,6.82893,6.82951,6.8283,6.82836
2024.01.03.20:25,6.82836,6.83026,6.8283,6.8302
2024.01.03.20:30,6.83012,6.83115,6.82996,6.83098
2024.01.03.20:35,6.83095,6.83171,6.8307,6.83123
2024.01.03.20:40,6.83123,6.83199,6.83069,6.83161
2024.01.03.20:45,6.83147,6.83165,6.83047,6.83127
2024.01.03.20:50,6.83122,6.83147,6.83036,6.83092
2024.01.03.20:55,6.83091,6.83114,6.82979,6.83102
2024.01.03.21:00,6.83099,6.83114,6.83032,6.83077
2024.01.03.21:05,6.83076,6.83097,6.8303,6.83058
2024.01.03.21:10,6.83059,6.83092,6.83029,6.83034
2024.01.03.21:15,6.8305,6.83157,6.8305,6.83123
2024.01.03.21:20,6.83124,6.83216,6.83124,6.83157
2024.01.03.21:25,6.83157,6.83157,6.83035,6.83065
2024.01.03.21:30,6.83068,6.83081,6.82967,6.83011
2024.01.03.21:35,6.83024,6.83049,6.82997,6.83021
2024.01.03.21:40,6.83019,6.83067,6.82991,6.83031
2024.01.03.21:45,6.83052,6.83118,6.83031,6.83063
2024.01.03.21:50,6.8306,6.83087,6.83001,6.83001
2024.01.03.21:55,6.83,6.83038,6.82963,6.83
2024.01.03.22:00,6.82998,6.82998,6.8286,6.82875
2024.01.03.22:05,6.82875,6.82904,6.82824,6.82835
2024.01.03.22:10,6.8282,6.82847,6.82763,6.82783
2024.01.03.22:15,6.8279,6.82827,6.82708,6.82734
2024.01.03.22:20,6.82744,6.82749,6.82683,6.82701
2024.01.03.22:25,6.82712,6.82719,6.82519,6.8254
2024.01.03.22:30,6.82542,6.82542,6.82336,6.82419
2024.01.03.22:35,6.82427,6.82507,6.82297,6.82507
2024.01.03.22:40,6.82513,6.82585,6.82504,6.82584
2024.01.03.22:45,6.82584,6.82598,6.82551,6.82567
2024.01.03.22:50,6.82567,6.82607,6.82541,6.82599
2024.01.03.22:55,6.826,6.82638,6.82548,6.82573
2024.01.03.23:00,6.82581,6.82602,6.82501,6.82511
2024.01.03.23:05,6.82526,6.82627,6.82498,6.82627
2024.01.03.23:10,6.82624,6.82678,6.82544,6.8256
2024.01.03.23:15,6.8256,6.82646,6.82539,6.82629
2024.01.03.23:20,6.82639,6.82681,6.82592,6.82657
2024.01.03.23:25,6.82657,6.82664,6.82634,6.82636
2024.01.03.23:30,6.82629,6.82651,6.82603,6.82607
2024.01.03.23:35,6.82607,6.82616,6.82526,6.82536
2024.01.03.23:40,6.82527,6.82533,6.82436,6.82457
2024.01.03.23:45,6.82467,6.82644,6.8245,6.8262
2024.01.03.23:50,6.82621,6.82629,6.82526,6.82526
2024.01.03.23:55,6.8252,6.82675,6.82519,6.82648
2024.01.04.00:00,6.82656,6.8281,6.82656,6.82693
2024.01.04.00:05,6.82693,6.827,6.82584,6.82692
2024.01.04.00:10,6.82693,6.82739,6.82632,6.82658
2024.01.04.00:15,6.8265,6.8265,6.82555,6.82575
2024.01.04.00:20,6.82569,6.82608,6.82559,6.82603
2024.01.04.00:25,6.82601,6.82705,6.82568,6.82698
2024.01.04.00:30,6.82698,6.82721,6.8263,6.82716
2024.01.04.00:35,6.82729,6.82794,6.82639,6.82714
2024.01.04.00:40,6.82714,6.82771,6.8268,6.82684
2024.01.04.00:45,6.82689,6.82729,6.82665,6.82668
2024.01.04.00:50,6.82668,6.8268,6.82456,6.82456
2024.01.04.00:55,6.82457,6.82515,6.82441,6.82462
2024.01.04.01:00,6.82465,6.82465,6.8237,6.82438
2024.01.04.01:05,6.8243,6.82444,6.82366,6.8239
2024.01.04.01:10,6.8239,6.82411,6.82289,6.82289
2024.01.04.01:15,6.82288,6.82288,6.8215,6.82178
2024.01.04.01:20,6.82186,6.82186,6.82036,6.82036
2024.01.04.01:25,6.82046,6.82144,6.81956,6.82144
2024.01.04.01:30,6.82151,6.82706,6.82127,6.82687
2024.01.04.01:35,6.82704,6.82803,6.82612,6.82625
2024.01.04.01:40,6.82625,6.82812,6.82618,6.82712
2024.01.04.01:45,6.82714,6.82717,6.82513,6.82537
2024.01.04.01:50,6.82537,6.82577,6.82358,6.82362
2024.01.04.01:55,6.82364,6.82365,6.82134,6.82136
2024.01.04.02:00,6.82135,6.82319,6.82117,6.82205
2024.01.04.02:05,6.82229,6.8224,6.82001,6.82007
2024.01.04.02:10,6.82006,6.82166,6.81811,6.81853
2024.01.04.02:15,6.81866,6.82047,6.81847,6.82044
2024.01.04.02:20,6.82048,6.82352,6.82048,6.82279
2024.01.04.02:25,6.82272,6.82272,6.81978,6.82124
2024.01.04.02:30,6.82122,6.82149,6.81875,6.81901
2024.01.04.02:35,6.81903,6.81942,6.81756,6.81792
2024.01.04.02:40,6.81789,6.81819,6.81453,6.81487
2024.01.04.02:45,6.81487,6.81787,6.81487,6.81761
2024.01.04.02:50,6.8176,6.81991,6.81662,6.81973
2024.01.04.02:55,6.81983,6.8205,6.81854,6.81871
2024.01.04.03:00,6.81892,6.82026,6.81807,6.81902
2024.01.04.03:05,6.81908,6.82069,6.81445,6.81689
2024.01.04.03:10,6.81689,6.81719,6.8143,6.81486
2024.01.04.03:15,6.81487,6.81564,6.81165,6.81522
2024.01.04.03:20,6.81528,6.81623,6.81381,6.81518
2024.01.04.03:25,6.81526,6.81639,6.81218,6.81588
2024.01.04.03:30,6.81573,6.8191,6.81573,6.81811
2024.01.04.03:35,6.81831,6.81981,6.81728,6.81731
2024.01.04.03:40,6.81731,6.8192,6.81572,6.81726
2024.01.04.03:45,6.81742,6.81844,6.81384,6.81442
2024.01.04.03:50,6.81441,6.81441,6.81143,6.81244
2024.01.04.03:55,6.81244,6.81277,6.80808,6.80965
2024.01.04.04:00,6.8097,6.81141,6.80704,6.81085
2024.01.04.04:05,6.8111,6.81466,6.81067,6.81444
2024.01.04.04:10,6.81442,6.81442,6.81115,6.81135
2024.01.04.04:15,6.81131,6.8116,6.80673,6.80751
2024.01.04.04:20,6.8076,6.80946,6.80722,6.80828
2024.01.04.04:25,6.80827,6.81067,6.80704,6.80742
2024.01.04.04:30,6.80742,6.80786,6.80559,6.806
2024.01.04.04:35,6.80608,6.80608,6.8037,6.80374
2024.01.04.04:40,6.8038,6.80418,6.80113,6.8017
2024.01.04.04:45,6.8017,6.80304,6.79974,6.80037
2024.01.04.04:50,6.80035,6.803,6.80003,6.80265
2024.01.04.04:55,6.8026,6.80332,6.79979,6.80044
2024.01.04.05:00,6.80032,6.80078,6.79767,6.79899
2024.01.04.05:05,6.79894,6.80147,6.7985,6.80131
2024.01.04.05:10,6.80153,6.8036,6.8009,6.8036
2024.01.04.05:15,6.80354,6.80363,6.80068,6.80083
2024.01.04.05:20,6.80091,6.80281,6.80049,6.80144
2024.01.04.05:25,6.80139,6.8055,6.80126,6.80457
2024.01.04.05:30,6.80442,6.80442,6.8021,6.80357
2024.01.04.05:35,6.80356,6.80518,6.80319,6.80413
2024.01.04.05:40,6.80422,6.80622,6.80314,6.80572
2024.01.04.05:45,6.80581,6.80693,6.80509,6.80688
2024.01.04.05:50,6.80677,6.80882,6.80677,6.80862
2024.01.04.05:55,6.80857,6.8088,6.8074,6.80824
2024.01.04.06:00,6.80817,6.80925,6.80715,6.80895
2024.01.04.06:05,6.80899,6.8096,6.80764,6.80934
2024.01.04.06:10,6.80939,6.80971,6.80895,6.80928
2024.01.04.06:15,6.80922,6.81149,6.80856,6.81025
2024.01.04.06:20,6.81022,6.81196,6.80931,6.8107
2024.01.04.06:25,6.81083,6.81084,6.80781,6.80877
2024.01.04.06:30,6.80864,6.80872,6.80678,6.80799
2024.01.04.06:35,6.80805,6.80997,6.80805,6.80882
2024.01.04.06:40,6.80869,6.80999,6.80848,6.8085
2024.01.04.06:45,6.80856,6.8099,6.80834,6.8091
2024.01.04.06:50,6.80901,6.81229,6.80899,6.81223
2024.01.04.06:55,6.81229,6.81408,6.81214,6.81298
2024.01.04.07:00,6.813,6.81368,6.81223,6.813
2024.01.04.07:05,6.81294,6.81368,6.81101,6.8117
2024.01.04.07:10,6.8117,6.81246,6.81129,6.81183
2024.01.04.07:15,6.81185,6.81244,6.81064,6.81168
2024.01.04.07:20,6.81168,6.81222,6.81033,6.81149
2024.01.04.07:25,6.81153,6.81153,6.80849,6.80872
2024.01.04.07:30,6.80878,6.81111,6.80808,6.80963
2024.01.04.07:35,6.80969,6.8104,6.80871,6.80968
2024.01.04.07:40,6.80968,6.81047,6.80799,6.80812
2024.01.04.07:45,6.80819,6.81025,6.80794,6.80809
2024.01.04.07:50,6.80816,6.81028,6.8079,6.80963
2024.01.04.07:55,6.80957,6.8105,6.80815,6.80977
2024.01.04.08:00,6.8098,6.81252,6.80956,6.81145
2024.01.04.08:05,6.81134,6.81156,6.80941,6.80983
2024.01.04.08:10,6.80989,6.81137,6.8089,6.81006
2024.01.04.08:15,6.81022,6.81412,6.80821,6.80966
2024.01.04.08:20,6.80966,6.81353,6.80891,6.81159
2024.01.04.08:25,6.8116,6.81356,6.81047,6.81204
2024.01.04.08:30,6.81204,6.82219,6.81204,6.81849
2024.01.04.08:35,6.81862,6.81901,6.8136,6.81543
2024.01.04.08:40,6.81551,6.81745,6.8143,6.81604
2024.01.04.08:45,6.81607,6.81834,6.81203,6.8134
2024.01.04.08:50,6.81337,6.81414,6.81173,6.81239
2024.01.04.08:55,6.81242,6.81387,6.81129,6.81308
2024.01.04.09:00,6.81307,6.81462,6.81094,6.81422
2024.01.04.09:05,6.81409,6.81798,6.81353,6.8149
2024.01.04.09:10,6.81498,6.81724,6.81422,6.81614
2024.01.04.09:15,6.81614,6.81653,6.81377,6.8161
2024.01.04.09:20,6.81631,6.81709,6.81237,6.81582
2024.01.04.09:25,6.81576,6.81665,6.8138,6.81563
2024.01.04.09:30,6.81556,6.81646,6.81451,6.8161
2024.01.04.09:35,6.81604,6.81847,6.81602,6.81632
2024.01.04.09:40,6.81639,6.81699,6.81268,6.81414
2024.01.04.09:45,6.81423,6.81734,6.81421,6.81614
2024.01.04.09:50,6.8163,6.81685,6.81312,6.81475
2024.01.04.09:55,6.81475,6.81547,6.813,6.81384
2024.01.04.10:00,6.81392,6.81392,6.80486,6.80642
2024.01.04.10:05,6.80635,6.80928,6.80547,6.80844
2024.01.04.10:10,6.80843,6.80912,6.80371,6.80374
2024.01.04.10:15,6.80371,6.80651,6.8034,6.80518
2024.01.04.10:20,6.80513,6.80709,6.80395,6.80402
2024.01.04.10:25,6.804,6.80461,6.80134,6.80174
2024.01.04.10:30,6.80165,6.80369,6.80119,6.80343
2024.01.04.10:35,6.80332,6.80503,6.80215,6.80396
2024.01.04.10:40,6.80414,6.80682,6.80273,6.80299
2024.01.04.10:45,6.80287,6.80544,6.80113,6.80544
2024.01.04.10:50,6.80538,6.80686,6.80373,6.80658
2024.01.04.10:55,6.8066,6.80864,6.80614,6.80757
2024.01.04.11:00,6.80746,6.80796,6.80585,6.80714
2024.01.04.11:05,6.80707,6.80789,6.8049,6.80565
2024.01.04.11:10,6.80562,6.80571,6.80266,6.80359
2024.01.04.11:15,6.80359,6.80516,6.80106,6.80494
2024.01.04.11:20,6.80497,6.8051,6.80396,6.80485
2024.01.04.11:25,6.80483,6.80531,6.80325,6.80437
2024.01.04.11:30,6.80444,6.80674,6.80414,6.80516
2024.01.04.11:35,6.80516,6.80597,6.80354,6.80597
2024.01.04.11:40,6.80603,6.80779,6.80578,6.80749
2024.01.04.11:45,6.80757,6.80795,6.80583,6.80657
2024.01.04.11:50,6.8066,6.80768,6.80553,6.80747
2024.01.04.11:55,6.80745,6.8078,6.80516,6.80721
2024.01.04.12:00,6.80719,6.80848,6.80672,6.80672
2024.01.04.12:05,6.80672,6.80703,6.80489,6.80668
2024.01.04.12:10,6.80701,6.80842,6.80626,6.80739
2024.01.04.12:15,6.80744,6.80917,6.80538,6.80884
2024.01.04.12:20,6.8089,6.81178,6.8089,6.81151
2024.01.04.12:25,6.8116,6.8138,6.81114,6.81357
2024.01.04.12:30,6.8135,6.81589,6.81323,6.81471
2024.01.04.12:35,6.81497,6.81572,6.81209,6.81243
2024.01.04.12:40,6.81245,6.81314,6.81165,6.81271
2024.01.04.12:45,6.81276,6.81452,6.81191,6.81192
2024.01.04.12:50,6.81186,6.8125,6.81085,6.81124
2024.01.04.12:55,6.81115,6.81255,6.81058,6.81058
2024.01.04.13:00,6.81051,6.81132,6.80973,6.81008
2024.01.04.13:05,6.81019,6.81114,6.8101,6.81073
2024.01.04.13:10,6.81085,6.81163,6.81015,6.81059
2024.01.04.13:15,6.81065,6.81091,6.80846,6.81081
2024.01.04.13:20,6.81081,6.81157,6.81014,6.81119
2024.01.04.13:25,6.81118,6.81228,6.81011,6.81225
2024.01.04.13:30,6.81225,6.8123,6.8111,6.8118
2024.01.04.13:35,6.81174,6.81222,6.81087,6.81201
2024.01.04.13:40,6.81207,6.81279,6.81189,6.81272
2024.01.04.13:45,6.81282,6.81347,6.81165,6.81241
2024.01.04.13:50,6.81242,6.81361,6.81146,6.81361
2024.01.04.13:55,6.81373,6.8142,6.81259,6.81353
2024.01.04.14:00,6.81332,6.81458,6.81319,6.81413
2024.01.04.14:05,6.81407,6.81479,6.81313,6.81468
2024.01.04.14:10,6.8146,6.81483,6.8131,6.81361
2024.01.04.14:15,6.81354,6.8138,6.81268,6.81361
2024.01.04.14:20,6.81354,6.8148,6.81292,6.81465
2024.01.04.14:25,6.81466,6.81494,6.81345,6.81396
2024.01.04.14:30,6.81409,6.81461,6.81357,6.81429
2024.01.04.14:35,6.81434,6.81439,6.81303,6.81303
2024.01.04.14:40,6.81303,6.81402,6.81293,6.81375
2024.01.04.14:45,6.81373,6.81408,6.8111,6.81116
2024.01.04.14:50,6.81116,6.81237,6.81063,6.81104
2024.01.04.14:55,6.81103,6.81245,6.81063,6.8124
2024.01.04.15:00,6.8124,6.81476,6.81198,6.81439
2024.01.04.15:05,6.81443,6.81443,6.81342,6.81356
2024.01.04.15:10,6.81367,6.81385,6.81248,6.81315
2024.01.04.15:15,6.8132,6.81498,6.81314,6.8136
2024.01.04.15:20,6.81366,6.81466,6.81349,6.81447
2024.01.04.15:25,6.81453,6.81502,6.81382,6.81383
2024.01.04.15:30,6.81382,6.81413,6.81245,6.81292
2024.01.04.15:35,6.81284,6.81331,6.8119,6.81318
2024.01.04.15:40,6.81315,6.81404,6.81282,6.81385
2024.01.04.15:45,6.81382,6.81455,6.81241,6.81436
2024.01.04.15:50,6.8143,6.81534,6.81387,6.81392
2024.01.04.15:55,6.81374,6.81414,6.81164,6.81166
2024.01.04.16:00,6.81172,6.812,6.81031,6.81107
2024.01.04.16:05,6.81096,6.81143,6.81096,6.81128
2024.01.04.16:10,6.81122,6.81138,6.81027,6.81064
2024.01.04.16:15,6.81077,6.81165,6.81029,6.81143
2024.01.04.16:20,6.81154,6.81189,6.8109,6.81105
2024.01.04.16:25,6.81106,6.81178,6.8108,6.81154
2024.01.04.16:30,6.81149,6.8118,6.81117,6.8114
2024.01.04.16:35,6.81137,6.81284,6.81133,6.81251
2024.01.04.16:40,6.8126,6.81279,6.81159,6.81159
2024.01.04.16:45,6.81167,6.8121,6.81101,6.81125
2024.01.04.16:50,6.81131,6.81136,6.80711,6.81055
2024.01.04.16:55,6.81032,6.81364,6.81022,6.81348
2024.01.04.17:00,6.81345,6.81345,6.81286,6.81286
2024.01.04.17:05,6.81144,6.81187,6.80766,6.80923
2024.01.04.17:10,6.80913,6.81014,6.80767,6.80807
2024.01.04.17:15,6.80803,6.81111,6.80755,6.81084
2024.01.04.17:20,6.81108,6.8111,6.80864,6.81088
2024.01.04.17:25,6.81088,6.81131,6.80837,6.81109
2024.01.04.17:30,6.81091,6.81128,6.80894,6.81074
2024.01.04.17:35,6.81074,6.81086,6.80916,6.80964
2024.01.04.17:40,6.80978,6.81042,6.80821,6.81
2024.01.04.17:45,6.80991,6.8106,6.80945,6.81042
2024.01.04.17:50,6.80992,6.81121,6.80913,6.81022
2024.01.04.17:55,6.81015,6.81133,6.80904,6.81019
2024.01.04.18:00,6.81006,6.81167,6.80981,6.81167
2024.01.04.18:05,6.81161,6.81207,6.81127,6.8116
2024.01.04.18:10,6.81161,6.81249,6.81158,6.81249
2024.01.04.18:15,6.81253,6.81284,6.81193,6.81276
2024.01.04.18:20,6.81283,6.81337,6.81265,6.81317
2024.01.04.18:25,6.8132,6.81375,6.81319,6.81374
2024.01.04.18:30,6.81375,6.81435,6.81297,6.81312
2024.01.04.18:35,6.81312,6.81319,6.81289,6.81297
2024.01.04.18:40,6.81297,6.81372,6.81285,6.81353
2024.01.04.18:45,6.81353,6.81357,6.81286,6.81286
2024.01.04.18:50,6.813,6.813,6.81228,6.81237
2024.01.04.18:55,6.81237,6.81267,6.81222,6.81267
2024.01.04.19:00,6.81272,6.81396,6.81269,6.81369
2024.01.04.19:05,6.81369,6.81372,6.81219,6.81261
2024.01.04.19:10,6.81261,6.81279,6.81099,6.81099
2024.01.04.19:15,6.81104,6.81115,6.81005,6.81023
2024.01.04.19:20,6.81023,6.81072,6.81,6.81068
2024.01.04.19:25,6.81068,6.8111,6.81057,6.81069
2024.01.04.19:30,6.81071,6.81111,6.80991,6.80998
2024.01.04.19:35,6.81005,6.81038,6.80979,6.81037
2024.01.04.19:40,6.81037,6.81055,6.80992,6.81006
2024.01.04.19:45,6.81013,6.81077,6.80946,6.81066
2024.01.04.19:50,6.81066,6.81148,6.80995,6.81007
2024.01.04.19:55,6.81007,6.81043,6.80935,6.80976
2024.01.04.20:00,6.80986,6.81003,6.80874,6.8092
2024.01.04.20:05,6.80922,6.80967,6.80847,6.80887
2024.01.04.20:10,6.80883,6.80922,6.80704,6.80767
2024.01.04.20:15,6.80753,6.80787,6.80674,6.80745
2024.01.04.20:20,6.80745,6.8091,6.80728,6.80864
